trip_id,pickup_datetime,dropoff_datetime,pickup_zone,dropoff_zone,distance_km,fare_sgd,tip_sgd,payment_type,passengers
SG-TX-101734,2024-07-01 07:07:04,2024-07-01 07:40:28,Jurong East,Bedok,6.99,3.9,,CASH,2
SG-TX-101735,2024-09-22 20:01:52,2024-09-22 20:44:05,Sengkang,Jurong West,7.19,5.7,,CASH,3
SG-TX-101736,2023-07-07 16:36:04,2023-07-07 17:14:17,Novena,Pasir Ris,11.46,9.06,,cash,2
SG-TX-101737,2024-05-17 10:20:23,2024-05-17 10:43:09,Marina Bay,Jurong East,8.49,6.09,,cash,3
SG-TX-101738,2023-01-29 05:44:22,2023-01-29 06:11:09,Chinatown,Paya Lebar,7.15,6.73,,GRAB,1
SG-TX-101739,2023-05-21 04:20:21,2023-05-21 04:51:33,Clementi,Ang Mo Kio,16.39,11.09,2.77,credit card,3
SG-TX-101740,2024-04-13 04:46:22,2024-04-13 04:53:38,Hougang,Bukit Timah,1.8,3.9,,CASH,1
SG-TX-101741,2022-03-30 22:40:29,2022-03-30 23:25:24,Ang Mo Kio,Bugis,8.84,7.97,,GRAB,1
SG-TX-101742,2024-02-18 16:43:50,2024-02-18 16:54:19,Raffles Place,Pasir Ris,17.4,12.67,,GrabPay,2
SG-TX-101743,2022-01-18 07:44:57,2022-01-18 08:15:10,Kallang,Holland Village,4.81,5.71,,Grab,1
SG-TX-101744,2023-09-29 09:26:19,2023-09-29 10:07:20,,Jurong East,5.91,5.88,,GRAB,2
SG-TX-101745,2023-06-08 00:17:07,2023-06-08 00:26:32,Jurong West,Woodlands,5.42,6.09,,Nets,1
SG-TX-101746,2023-05-29 16:07:41,2023-05-29 17:07:26,Hougang,Marina Bay,0.52,4.12,4.49,credit card,1
SG-TX-101747,2023-06-26 18:26:58,2023-06-26 18:52:42,Holland Village,Little India,12.11,6.74,,nets,1
SG-TX-101748,2023-06-24 03:49:08,2023-06-24 03:55:00,Bishan,Chinatown,1.45,5.25,,nets,4
SG-TX-101749,2023-03-23 11:15:36,2023-03-23 11:56:49,Tampines,Paya Lebar,7.19,6.46,,Cash Payment,3
SG-TX-101750,2023-05-10 16:25:21,2023-05-10 17:01:01,Ang Mo Kio,Hougang,24.87,16.99,,GRAB,1
SG-TX-101751,2023-09-15 17:04:26,2023-09-15 17:44:39,Sengkang,Kallang,23.0,15.14,,GRAB,1
SG-TX-101752,2024-04-16 18:12:17,2024-04-16 18:58:35,Little India,Bishan,5.77,8.25,,GRAB,4
SG-TX-101753,2023-08-29 04:05:15,2023-08-29 04:36:24,Paya Lebar,Queenstown,8.1,6.03,,Grab,3
SG-TX-101754,2023-12-06 04:55:09,2023-12-06 05:45:37,Clementi,Bukit Timah,11.86,8.68,1.49,Mastercard,4
SG-TX-101755,2024-07-05 22:16:09,2024-07-05 22:41:30,Bugis,Holland Village,189.25,80.0,,Card,1
SG-TX-101756,2024-12-20 12:07:49,2024-12-20 12:42:48,Bugis,,20.16,11.92,3.8,credit card,2
SG-TX-101757,2022-04-30 02:06:59,2022-04-30 02:20:42,Kallang,Newton,3.59,7.39,3.47,Card,1
SG-TX-101758,2024-02-21 08:48:07,2024-02-21 09:27:12,Woodlands,Marina Bay,3.55,7.73,,GrabPay,2
SG-TX-101759,2022-09-04 19:04:23,2022-09-04 19:23:46,Bedok,Clementi,10.71,7.0,,Grab,1
SG-TX-101760,2022-08-04 16:07:35,2022-08-04 16:50:54,Bishan,Queenstown,21.82,13.03,,Credit Card,1
SG-TX-101761,2024-05-19 03:12:10,2024-05-19 04:01:13,Woodlands,Bukit Timah,22.11,13.74,,NETS,3
SG-TX-101762,2022-03-17 06:51:15,2022-03-17 07:43:29,Kallang,Buona Vista,3.13,6.19,,Cash,4
SG-TX-101763,2024-07-18 05:30:03,2024-07-18 06:26:08,,Sengkang,14.57,7.82,,NETS,3
SG-TX-101764,2024-04-24 12:25:14,2024-04-24 12:36:57,Newton,Bugis,4.31,-44.97,,CASH,4
SG-TX-101765,2024-12-26 07:51:21,2024-12-26 08:03:56,Sengkang,Jurong West,183.77,80.0,,Credit Card,4
SG-TX-101766,2024-01-03 01:34:13,2024-01-03 02:30:09,Jurong East,Serangoon,129.04,59.05,,CASH,4
SG-TX-101767,2024-08-14 17:04:39,2024-08-14 17:30:35,Hougang,Holland Village,11.64,8.47,0.72,VISA,1
SG-TX-101768,2022-05-10 21:56:21,2022-05-10 22:02:46,Changi Airport,Holland Village,2.54,5.28,0.9,Credit Card,2
SG-TX-101769,2024-09-02 07:54:12,2024-09-02 08:14:59,Jurong West,Ang Mo Kio,14.69,11.13,,Cash,3
SG-TX-101770,2022-06-25 17:12:46,2022-06-25 18:03:45,Sengkang,Jurong East,10.51,8.42,,VISA,4
SG-TX-101771,2022-12-11 12:36:29,2022-12-11 13:01:00,Toa Payoh,Buona Vista,20.37,12.52,1.59,Credit Card,4
SG-TX-101772,2022-05-21 11:59:45,2022-05-21 12:08:58,Novena,Bishan,8.84,9.14,,Cash,3
SG-TX-101773,2023-03-17 05:18:27,2023-03-17 06:03:09,Raffles Place,Punggol,21.93,14.2,4.77,VISA,2
SG-TX-101774,2024-03-31 21:39:54,2024-03-31 21:55:36,Ang Mo Kio,Little India,7.21,6.17,,Cash Payment,2
SG-TX-101775,2022-10-21 19:42:38,2022-10-21 20:07:02,Punggol,Newton,4.36,5.92,,Cash,1
SG-TX-101776,2024-06-20 03:01:32,2024-06-20 03:06:44,Pasir Ris,Pasir Ris,150.02,71.98,,cash,2
SG-TX-101777,2023-10-27 12:05:57,2023-10-27 12:44:03,Changi Airport,Changi Airport,1.36,-2.86,1.87,credit card,1
SG-TX-101778,2023-11-21 07:16:19,2023-11-21 07:45:48,Bukit Timah,Pasir Ris,7.39,8.41,,Grab,4
SG-TX-101779,2024-10-25 22:20:09,2024-10-25 23:12:50,Hougang,Jurong East,16.67,13.22,0.5,Credit Card,1
SG-TX-101780,2023-04-19 07:16:16,2023-04-19 07:39:39,Bukit Timah,Changi Airport,3.99,4.78,,GRAB,2
SG-TX-101781,2023-01-13 17:26:01,2023-01-13 17:42:16,Buona Vista,,3.23,4.57,,VISA,4
SG-TX-101782,2024-12-26 00:45:41,2024-12-26 00:59:48,Changi Airport,Ang Mo Kio,3.74,5.23,,GRAB,4
SG-TX-101783,2023-09-03 11:22:29,2023-09-03 11:38:29,Sengkang,Sengkang,2.4,4.76,,nets,2
SG-TX-101784,2023-11-05 14:32:39,2023-11-05 15:02:27,Little India,Novena,21.93,12.26,3.57,Card,2
SG-TX-101785,2022-11-21 17:51:55,2022-11-21 18:01:42,Clementi,Kallang,23.63,16.43,,Cash Payment,3
SG-TX-101786,2022-08-25 02:51:01,2022-08-25 03:18:08,Raffles Place,Marina Bay,1.64,5.96,,Cash Payment,4
SG-TX-101787,2022-07-06 02:25:06,2022-07-06 03:17:06,Sengkang,Little India,19.12,12.05,,Mastercard,4
SG-TX-101788,2022-09-03 00:29:47,2022-09-03 01:17:00,Buona Vista,Holland Village,18.56,13.21,,VISA,3
SG-TX-101789,2022-08-02 22:09:36,2022-08-02 22:49:38,Orchard,Holland Village,24.92,-39.71,,Cash,2
SG-TX-101790,2024-03-29 09:44:11,2024-03-29 10:38:18,Woodlands,Little India,9.02,9.04,,GrabPay,2
SG-TX-101791,2022-03-05 12:11:39,2022-03-05 12:59:33,Little India,Bugis,7.49,5.26,,nets,3
SG-TX-101792,2023-11-21 19:19:44,2023-11-21 20:00:37,Toa Payoh,Ang Mo Kio,11.6,8.9,,CASH,4
SG-TX-101793,2024-11-06 10:13:00,2024-11-06 11:05:28,Novena,Buona Vista,21.49,13.48,,cash,1
SG-TX-101794,2024-04-19 01:05:45,2024-04-19 01:17:35,Clementi,Pasir Ris,18.35,13.09,,Cash Payment,4
SG-TX-101795,2023-03-18 13:20:42,2023-03-18 14:10:42,,Woodlands,12.05,-40.33,,Credit Card,2
SG-TX-101796,2022-03-07 02:31:30,2022-03-07 02:52:44,Hougang,Tampines,6.49,3.9,,GRAB,1
SG-TX-101797,2024-07-03 04:42:57,2024-07-03 05:28:16,Bukit Timah,Jurong West,18.31,10.52,,VISA,1
SG-TX-101798,2022-01-04 10:49:29,2022-01-04 11:44:42,Woodlands,Queenstown,21.44,13.45,,cash,2
SG-TX-101799,2024-01-17 17:41:25,2024-01-17 18:13:41,Chinatown,Raffles Place,10.3,8.63,2.7,Credit Card,1
SG-TX-101800,2024-01-06 08:38:39,2024-01-06 08:48:31,Buona Vista,Kallang,16.88,14.02,,CASH,1
SG-TX-101801,2022-07-30 08:17:39,2022-07-30 08:43:00,Bedok,,10.31,9.41,,Mastercard,2
SG-TX-101802,2024-03-21 21:32:59,2024-03-21 22:00:21,Queenstown,Changi Airport,12.22,9.52,,Credit Card,-1
SG-TX-101803,2022-07-12 07:21:32,2022-07-12 08:18:03,Clementi,Clementi,13.36,9.86,1.43,Card,3
SG-TX-101804,2022-09-05 07:26:38,2022-09-05 08:23:28,Toa Payoh,Raffles Place,19.51,14.33,2.11,Credit Card,1
SG-TX-101805,2024-06-08 22:32:15,2024-06-08 23:08:30,Bukit Timah,Little India,24.45,14.02,,GrabPay,3
SG-TX-101806,2024-12-09 03:00:36,2024-12-09 03:57:53,Pasir Ris,Hougang,11.39,8.81,,Cash,2
SG-TX-101807,2022-10-18 02:58:36,2022-10-18 03:27:35,Newton,Bedok,8.89,6.27,,Grab,3
SG-TX-101808,2024-10-06 18:52:44,2024-10-06 19:20:20,Orchard,Tampines,9.65,10.37,,Cash,1
SG-TX-101809,2024-09-27 23:03:12,2024-09-27 23:54:12,Tiong Bahru,Marina Bay,3.78,6.19,,Cash Payment,1
SG-TX-101810,2024-04-23 06:29:55,2024-04-23 07:11:37,Paya Lebar,Woodlands,7.77,6.34,,Grab,2
SG-TX-101811,2022-06-03 12:01:02,2022-06-03 12:34:45,Little India,Buona Vista,2.62,4.91,2.38,credit card,4
SG-TX-101812,2022-11-25 03:56:12,2022-11-25 04:26:19,Jurong West,Bukit Timah,10.98,9.61,,CASH,3
SG-TX-101813,2024-01-13 18:26:50,2024-01-13 19:10:38,Kallang,Tiong Bahru,4.6,5.59,3.04,Credit Card,1
SG-TX-101814,2024-12-31 03:28:13,2024-12-31 04:14:39,Tiong Bahru,Tiong Bahru,8.99,7.14,,Credit Card,4
SG-TX-101815,2024-06-11 15:55:14,2024-06-11 16:27:12,Pasir Ris,Marina Bay,19.94,11.89,,nets,4
SG-TX-101816,2023-04-06 14:45:06,2023-04-06 14:51:50,Queenstown,Changi Airport,6.53,7.34,,VISA,3
SG-TX-101817,2022-09-15 20:11:02,2022-09-15 20:21:38,Raffles Place,Raffles Place,15.49,10.33,,Cash,3
SG-TX-101818,2024-11-18 12:41:57,2024-11-18 12:54:52,Queenstown,Tampines,22.58,13.38,,VISA,1
SG-TX-101819,2022-10-30 17:21:30,2022-10-30 17:51:54,Bedok,Sengkang,14.39,8.37,,Cash Payment,3
SG-TX-101820,2023-01-11 01:43:51,2023-01-11 02:22:37,Novena,Punggol,5.25,6.38,,cash,4
SG-TX-101821,2024-11-23 02:42:17,2024-11-23 03:31:29,Kallang,Chinatown,8.95,7.65,0.77,Card,2
SG-TX-101822,2023-09-08 14:01:55,2023-09-08 14:19:42,Serangoon,Hougang,14.96,10.15,,GrabPay,1
SG-TX-101823,2022-10-17 23:58:31,2022-10-18 00:46:46,Jurong East,Bukit Timah,12.91,10.01,,CASH,4
SG-TX-101824,2022-01-06 20:36:28,2022-01-06 21:18:05,Queenstown,Little India,4.14,6.89,,GRAB,3
SG-TX-101825,2023-04-17 05:35:24,2023-04-17 05:43:14,Holland Village,Tampines,11.45,10.1,,Card,3
SG-TX-101826,2024-12-16 15:46:59,2024-12-16 16:11:18,Toa Payoh,Newton,13.81,10.94,,GRAB,3
SG-TX-101827,2023-04-20 00:53:24,2023-04-20 01:15:02,Ang Mo Kio,Tampines,7.05,6.71,,CASH,1
SG-TX-101828,2024-02-06 16:24:56,2024-02-06 17:18:41,Marina Bay,Changi Airport,15.5,10.03,,Mastercard,1
SG-TX-101829,2022-10-05 07:49:33,2022-10-05 08:45:12,Marina Bay,Kallang,2.22,3.9,,CASH,4
SG-TX-101830,2024-04-30 01:43:18,2024-04-30 02:33:21,,Jurong West,8.75,6.95,,Cash,4
SG-TX-101831,2024-04-30 06:24:31,2024-04-30 06:58:33,Newton,Jurong East,20.2,13.02,,CASH,1
SG-TX-101832,2023-10-29 16:44:43,2023-10-29 17:16:49,Toa Payoh,Kallang,6.85,5.8,,cash,3
SG-TX-101833,2024-04-25 22:43:30,2024-04-25 23:05:37,Toa Payoh,Orchard,15.33,10.94,,cash,3
SG-TX-101834,2023-09-27 09:20:54,2023-09-27 10:08:24,Pasir Ris,Tampines,10.55,-2.85,,Cash,2
SG-TX-101835,2023-02-19 15:16:37,2023-02-19 15:26:21,Paya Lebar,Kallang,8.25,5.12,,GRAB,-1
SG-TX-101836,2024-03-19 17:11:41,2024-03-19 17:31:35,Little India,Tampines,22.95,15.45,,GrabPay,4
SG-TX-101837,2024-07-04 07:08:55,2024-07-04 07:21:21,Ang Mo Kio,Hougang,8.91,7.2,,Cash Payment,4
SG-TX-101838,2024-07-10 19:15:53,2024-07-10 19:48:04,Buona Vista,Toa Payoh,6.3,5.48,,nets,1
SG-TX-101839,2022-08-22 12:43:23,2022-08-22 13:04:52,Novena,Hougang,22.78,12.51,,Cash Payment,2
SG-TX-101840,2024-01-12 13:05:29,2024-01-12 13:21:20,Clementi,Punggol,18.78,12.98,,Card,4
SG-TX-101841,2022-01-05 17:15:32,2022-01-05 17:41:14,Bukit Timah,Newton,17.2,13.7,,Grab,1
SG-TX-101842,2023-09-19 21:52:15,2023-09-19 22:44:35,Hougang,Kallang,1.71,4.07,,Credit Card,4
SG-TX-101843,2023-09-18 23:59:10,2023-09-19 00:34:51,Serangoon,Pasir Ris,3.71,5.25,,cash,2
SG-TX-101844,2023-02-03 09:23:04,2023-02-03 10:13:20,Little India,Serangoon,16.14,12.77,,VISA,3
SG-TX-101845,2024-12-25 12:13:18,2024-12-25 13:08:33,Holland Village,Tiong Bahru,5.63,3.9,,VISA,2
SG-TX-101846,2024-08-25 17:24:15,2024-08-25 18:18:52,Chinatown,Serangoon,6.03,9.56,,VISA,0
SG-TX-101847,2022-02-12 08:29:59,2022-02-12 08:54:17,Hougang,Tampines,19.59,16.38,,VISA,3
SG-TX-101848,2022-08-17 21:12:45,2022-08-17 22:06:00,Hougang,Buona Vista,7.51,3.9,0.78,Credit Card,3
SG-TX-101849,2022-08-16 23:10:52,2022-08-17 00:05:52,Ang Mo Kio,Kallang,2.25,4.77,,Cash Payment,2
SG-TX-101850,2024-09-10 17:23:19,2024-09-10 18:21:05,Paya Lebar,Pasir Ris,1.39,3.9,2.87,credit card,1
SG-TX-101851,2023-07-23 17:31:50,2023-07-23 17:56:08,Holland Village,,11.36,8.61,,Cash,4
SG-TX-101852,2024-03-09 20:19:12,2024-03-09 20:36:45,Queenstown,Jurong West,15.62,10.3,,GrabPay,2
SG-TX-101853,2024-06-06 16:40:52,2024-06-06 17:18:00,Toa Payoh,Punggol,21.79,14.92,,VISA,1
SG-TX-101854,2024-04-21 07:28:16,2024-04-21 08:24:31,Bedok,Jurong East,3.21,5.18,1.74,Mastercard,4
SG-TX-101855,2022-04-08 14:09:39,2022-04-08 15:04:11,Newton,Buona Vista,5.32,4.93,,Credit Card,1
SG-TX-101856,2022-06-03 19:22:10,2022-06-03 19:58:35,Tiong Bahru,Novena,13.48,9.71,,cash,3
SG-TX-101857,2023-03-10 04:15:08,2023-03-10 04:28:20,Holland Village,Little India,9.42,8.91,,Cash,2
SG-TX-101858,2027-12-28 13:20:00,2027-12-28 13:48:14,Woodlands,Queenstown,12.32,7.67,4.19,VISA,4
SG-TX-101859,2024-03-29 19:04:54,2024-03-29 19:49:10,Marina Bay,Clementi,23.14,11.84,2.12,Mastercard,1
SG-TX-101860,2022-06-21 05:37:13,2022-06-21 06:13:02,Serangoon,Jurong East,13.85,13.12,1.85,Card,4
SG-TX-101861,2023-02-12 05:04:21,2023-02-12 05:28:21,Clementi,Woodlands,10.67,7.74,,Nets,1
SG-TX-101862,2022-09-17 06:51:15,2022-09-17 07:15:05,,Clementi,24.74,14.83,1.56,VISA,4
SG-TX-101863,2022-07-26 23:09:11,2022-07-26 23:17:28,Novena,Bugis,2.1,4.25,1.91,credit card,2
SG-TX-101864,2022-07-09 09:25:57,2022-07-09 09:46:49,Novena,Paya Lebar,23.34,15.22,,VISA,1
SG-TX-101865,2022-08-03 06:19:20,2022-08-03 07:01:08,Pasir Ris,Newton,12.79,12.32,,Cash,2
SG-TX-101866,2023-09-11 13:16:24,2023-09-11 13:34:40,Changi Airport,Novena,12.84,10.55,,CASH,1
SG-TX-101867,2023-03-26 09:55:23,2023-03-26 10:55:01,Clementi,Toa Payoh,23.09,12.01,,nets,2
SG-TX-101868,2023-04-23 01:49:11,2023-04-23 01:58:43,Toa Payoh,Sengkang,12.93,7.64,,GRAB,3
SG-TX-101869,2023-06-10 10:35:12,2023-06-10 11:12:34,Bukit Timah,Hougang,11.24,8.36,,Nets,3
SG-TX-101870,2024-03-23 04:50:31,2024-03-23 05:22:49,Clementi,,7.18,6.73,,Cash Payment,3
SG-TX-101871,2024-08-02 13:09:59,2024-08-02 14:00:48,Little India,Punggol,16.64,8.81,,Cash,4
SG-TX-101872,2027-12-28 13:20:00,2027-12-28 14:13:49,Paya Lebar,Bedok,14.46,11.63,2.25,VISA,2
SG-TX-101873,2023-12-05 21:48:27,2023-12-05 22:23:20,Queenstown,Jurong West,5.75,4.86,,nets,3
SG-TX-101874,2024-03-20 11:02:33,2024-03-20 11:42:12,Clementi,Kallang,17.88,14.19,,cash,1
SG-TX-101875,2024-01-27 16:19:58,2024-01-27 17:03:24,Marina Bay,Tampines,16.28,13.96,,CASH,2
SG-TX-101876,2022-05-28 03:38:55,2022-05-28 04:12:34,Buona Vista,Clementi,10.23,8.13,,Cash,3
SG-TX-101877,2024-12-13 08:29:40,2024-12-13 08:44:50,Woodlands,Jurong West,0.61,4.83,,GrabPay,1
SG-TX-101878,2022-06-30 15:11:00,2022-06-30 15:39:34,Tampines,Holland Village,11.44,7.2,,GrabPay,2
SG-TX-101879,2023-03-28 09:07:47,2023-03-28 09:26:04,Toa Payoh,Marina Bay,0.65,5.13,4.69,credit card,1
SG-TX-101880,2023-12-17 06:03:18,2023-12-17 06:33:50,Changi Airport,Chinatown,2.34,4.2,,Cash,4
SG-TX-101881,2023-03-19 01:50:03,2023-03-19 02:28:53,Bedok,Changi Airport,11.05,7.24,,Card,3
SG-TX-101882,2022-09-24 11:19:19,2022-09-24 11:35:49,Novena,Pasir Ris,2.51,4.59,,Credit Card,3
SG-TX-101883,2024-10-08 23:43:07,2024-10-09 00:01:50,Raffles Place,Hougang,7.25,6.47,,cash,3
SG-TX-101884,2022-03-20 09:31:09,2022-03-20 10:21:24,Bukit Timah,Ang Mo Kio,16.56,10.86,,Cash Payment,1
SG-TX-101885,2022-09-27 11:30:41,2022-09-27 11:56:27,Tampines,Orchard,8.06,8.95,,Card,1
SG-TX-101886,2024-12-24 07:48:10,2024-12-24 08:04:04,,Woodlands,24.94,13.95,,cash,2
SG-TX-101887,2024-03-10 21:03:36,2024-03-10 21:47:49,Queenstown,,22.95,16.83,,nets,1
SG-TX-101888,2022-04-06 07:49:35,2022-04-06 08:33:59,Tiong Bahru,Kallang,14.84,8.59,3.61,Mastercard,2
SG-TX-101889,2024-04-07 00:17:30,2024-04-07 01:07:56,,Chinatown,24.19,17.21,4.5,Card,2
SG-TX-101890,2024-11-28 13:59:26,2024-11-28 14:46:13,Marina Bay,Chinatown,21.77,12.17,2.19,Credit Card,4
SG-TX-101891,2022-04-18 04:12:55,2022-04-18 05:12:28,Sengkang,Hougang,8.31,7.64,,Card,2
SG-TX-101892,2023-03-30 19:13:18,2023-03-30 19:49:55,Jurong West,Holland Village,18.87,11.65,,Cash Payment,1
SG-TX-101893,2023-05-29 04:21:32,2023-05-29 04:42:18,Pasir Ris,Jurong East,3.85,5.12,,VISA,4
SG-TX-101894,2022-05-24 14:09:26,2022-05-24 15:01:53,Ang Mo Kio,Ang Mo Kio,17.27,12.87,,Cash,1
SG-TX-101895,2022-08-08 19:35:42,2022-08-08 19:55:15,Sengkang,Tampines,12.53,11.79,,Card,1
SG-TX-101896,2022-07-10 10:26:19,2022-07-10 10:47:19,Chinatown,Jurong West,0.91,6.1,1.6,Card,2
SG-TX-101897,2022-07-23 04:06:40,2022-07-23 04:57:14,Tampines,Pasir Ris,7.22,6.54,2.41,Card,1
SG-TX-101898,2023-03-19 06:25:22,2023-03-19 07:18:51,Raffles Place,Buona Vista,23.91,14.93,1.81,Credit Card,4
SG-TX-101899,2023-05-24 08:32:04,2023-05-24 08:55:43,Bedok,Chinatown,8.24,6.43,,CASH,2
SG-TX-101900,2022-09-18 19:56:57,2022-09-18 20:42:04,Punggol,Bedok,4.95,4.64,,credit card,4
SG-TX-101901,2022-11-14 05:09:32,2022-11-14 06:05:15,Little India,,5.09,4.47,,Cash,1
SG-TX-101902,2022-07-30 16:35:46,2022-07-30 17:24:41,Tampines,Newton,12.24,8.75,,GRAB,3
SG-TX-101903,2024-05-22 11:34:26,2024-05-22 11:39:42,Chinatown,Little India,21.14,13.79,3.63,Credit Card,1
SG-TX-101904,2022-08-21 01:58:52,2022-08-21 02:40:25,Tampines,Queenstown,19.07,9.61,,Grab,1
SG-TX-101905,2024-09-21 17:38:20,2024-09-21 17:52:40,Bedok,Bukit Timah,11.2,8.87,,Mastercard,-1
SG-TX-101906,2023-08-14 14:03:18,2023-08-14 14:54:50,Changi Airport,Jurong West,5.61,8.7,,Grab,4
SG-TX-101907,2024-05-29 18:45:46,2024-05-29 18:54:27,Pasir Ris,Woodlands,1.63,6.32,,Cash Payment,2
SG-TX-101908,2023-11-29 11:43:08,2023-11-29 12:42:45,Jurong West,Punggol,11.83,8.35,,Cash Payment,4
SG-TX-101909,2022-10-19 13:40:33,2022-10-19 13:55:18,Punggol,Bedok,20.46,11.01,,Cash Payment,1
SG-TX-101910,2023-10-22 02:13:51,2023-10-22 02:41:57,Ang Mo Kio,Newton,18.38,12.86,,CASH,2
SG-TX-101911,2022-10-28 10:49:51,2022-10-28 11:07:43,Sengkang,Hougang,10.51,5.15,,GrabPay,3
SG-TX-101912,2022-05-10 22:36:56,2022-05-10 23:26:41,Paya Lebar,Queenstown,15.07,12.35,,Mastercard,-1
SG-TX-101913,2022-10-07 04:22:28,2022-10-07 04:49:06,Tiong Bahru,Hougang,11.19,8.61,1.35,Card,3
SG-TX-101914,2022-10-30 02:26:51,2022-10-30 03:12:48,Orchard,Newton,14.69,13.26,3.85,credit card,3
SG-TX-101915,2022-05-29 00:02:31,2022-05-29 00:11:12,Woodlands,Novena,13.18,7.24,0.71,Card,1
SG-TX-101916,2022-01-26 21:01:14,2022-01-26 21:31:08,Changi Airport,Bishan,17.18,13.01,,credit card,3
SG-TX-101917,2024-10-31 09:40:20,2024-10-31 10:35:26,Ang Mo Kio,Hougang,12.94,9.57,,GrabPay,4
SG-TX-101918,2023-07-17 17:03:14,2023-07-17 17:59:12,Ang Mo Kio,Sengkang,23.54,14.0,,credit card,4
SG-TX-101919,2024-10-16 05:27:57,2024-10-16 05:44:25,Little India,Clementi,10.99,6.79,,Card,2
SG-TX-101920,2022-09-04 06:13:54,2022-09-04 06:40:35,Woodlands,Bishan,0.89,5.19,,Cash,2
SG-TX-101921,2023-03-18 13:06:34,2023-03-18 13:34:04,Sengkang,Ang Mo Kio,6.29,7.75,,Nets,4
SG-TX-101922,2024-07-16 22:50:07,2024-07-16 23:26:13,Bishan,Hougang,12.76,12.32,,Cash,4
SG-TX-101923,2023-11-24 16:58:06,2023-11-24 17:32:39,Toa Payoh,Little India,13.74,11.6,4.8,VISA,4
SG-TX-101924,2023-03-14 12:25:59,2023-03-14 12:36:48,Bukit Timah,Newton,14.03,9.32,,GRAB,4
SG-TX-101925,2022-10-08 09:17:38,2022-10-08 10:04:34,Changi Airport,Bishan,18.01,10.5,,CASH,2
SG-TX-101926,2022-02-08 11:42:45,2022-02-08 12:00:10,Orchard,Kallang,7.23,5.1,,Cash,1
SG-TX-101927,2022-04-04 05:13:18,2022-04-04 05:35:37,Ang Mo Kio,Paya Lebar,16.79,13.67,1.33,VISA,-1
SG-TX-101928,2022-06-27 11:42:39,2022-06-27 12:33:53,Orchard,Little India,17.75,10.72,,Mastercard,2
SG-TX-101929,2024-05-12 03:14:14,2024-05-12 03:57:09,,Queenstown,10.58,10.88,,Nets,4
SG-TX-101930,2023-12-02 14:50:27,2023-12-02 15:17:15,Sengkang,Marina Bay,10.35,9.35,,Grab,2
SG-TX-101931,2023-04-21 01:56:24,2023-04-21 02:51:35,Sengkang,Bugis,4.88,6.59,,Card,2
SG-TX-101932,2024-05-08 01:32:25,2024-05-08 01:59:05,Pasir Ris,Marina Bay,10.64,8.23,,Nets,4
SG-TX-101933,2022-06-26 05:11:17,2022-06-26 05:47:23,Chinatown,Bedok,19.78,13.79,1.07,Credit Card,1
SG-TX-101934,2022-08-20 04:25:05,2022-08-20 04:43:36,Jurong West,Changi Airport,22.77,14.12,,GRAB,3
SG-TX-101935,2023-03-07 10:21:04,2023-03-07 10:36:08,Orchard,Raffles Place,15.04,10.12,,cash,3
SG-TX-101936,2024-10-02 11:10:24,2024-10-02 11:42:26,Bishan,Bedok,7.83,8.47,3.89,Credit Card,4
SG-TX-101937,2023-11-05 04:45:50,2023-11-05 05:21:47,Woodlands,Bukit Timah,17.22,11.43,,Cash Payment,2
SG-TX-101938,2024-07-21 16:37:41,2024-07-21 17:27:00,Marina Bay,Marina Bay,18.63,11.09,,CASH,3
SG-TX-101939,2022-09-29 23:39:03,2022-09-30 00:05:32,Ang Mo Kio,Punggol,8.64,8.69,,Credit Card,4
SG-TX-101940,2024-07-18 19:48:26,2024-07-18 20:42:40,Hougang,Orchard,20.75,13.14,,CASH,4
SG-TX-101941,2022-03-21 10:30:28,2022-03-21 11:08:52,Holland Village,Holland Village,2.31,5.67,0.78,VISA,3
SG-TX-101942,2022-09-07 12:23:55,2022-09-07 12:32:46,Bugis,Ang Mo Kio,0.76,3.9,,Card,3
SG-TX-101943,2023-07-28 05:39:36,2023-07-28 06:25:15,Toa Payoh,Bedok,3.51,3.9,,cash,4
SG-TX-101944,2022-02-25 09:17:55,2022-02-25 09:54:31,Hougang,Queenstown,4.32,8.45,,Card,4
SG-TX-101945,2024-07-29 15:43:21,2024-07-29 16:09:45,Raffles Place,Pasir Ris,22.03,16.14,3.12,Card,3
SG-TX-101946,2024-08-08 16:42:31,2024-08-08 17:13:13,Newton,Raffles Place,10.91,10.14,,GrabPay,2
SG-TX-101947,2023-08-17 10:44:25,2023-08-17 11:06:00,,Serangoon,7.24,6.57,,Cash Payment,3
SG-TX-101948,2022-12-02 03:46:09,2022-12-02 04:24:56,Punggol,Ang Mo Kio,11.01,8.41,,nets,1
SG-TX-101949,2022-04-19 11:08:49,2022-04-19 11:44:59,,Orchard,10.17,10.55,,GRAB,3
SG-TX-101950,2023-11-10 07:58:35,2023-11-10 08:28:11,Bugis,Tampines,7.89,6.92,,Card,2
SG-TX-101951,2023-08-13 06:54:38,2023-08-13 07:15:19,Chinatown,Bugis,3.88,4.7,3.08,VISA,4
SG-TX-101952,2024-04-12 22:10:08,2024-04-12 22:37:03,Toa Payoh,Novena,16.57,14.16,,Credit Card,3
SG-TX-101953,2023-10-23 09:04:34,2023-10-23 09:36:56,Novena,Clementi,3.85,5.56,,GRAB,4
SG-TX-101954,2022-05-21 14:37:33,2022-05-21 15:08:30,Bugis,Marina Bay,19.5,15.33,,CASH,4
